class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26033911845761204,0.44293905443672865,0.5613386412448175,0.6515325388859029,0.7241379310344828,0.784056344889798,0.8340266636170913,0.8757534551172617,0.9103709505133852,0.9386660406080137,0.961197232052852,0.9783628247662832,0.990441835610005,0.9976190442406505,1.0,0.9976190442406505,0.990441835610005,0.9783628247662832,0.961197232052852,0.9386660406080137,0.9103709505133852,0.8757534551172617,0.8340266636170913,0.784056344889798,0.7241379310344828,0.6515325388859029,0.5613386412448175,0.44293905443672865,0.26033911845761204,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.9090909090909091,1.0,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.375,0.5,0.625,0.75,0.875,1.0,0.875,0.75,0.625,0.5,0.375,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.9285714285714286,1.0,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.6428571428571429,0.5714285714285714,0.5,0.42857142857142855,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.532938710021193,0.6389710663783135,0.7216024245882199,0.7882269819968922,0.8426500884694864,0.8871201995900613,0.9230769230769231,0.9514859136040755,0.9730085108210398,0.9880948137434714,0.9970370305242862,1.0,0.9970370305242862,0.9880948137434714,0.9730085108210398,0.9514859136040755,0.9230769230769231,0.8871201995900613,0.8426500884694864,0.7882269819968922,0.7216024245882199,0.6389710663783135,0.532938710021193,0.3846153846153846,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.532938710021193,0.6389710663783135,0.7216024245882199,0.7882269819968922,0.8426500884694864,0.8871201995900613,0.9230769230769231,0.9514859136040755,0.9730085108210398,0.9880948137434714,0.9970370305242862,1.0,0.9970370305242862,0.9880948137434714,0.9730085108210398,0.9514859136040755,0.9230769230769231,0.8871201995900613,0.8426500884694864,0.7882269819968922,0.7216024245882199,0.6389710663783135,0.532938710021193,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5527707983925667,0.7453559924999299,0.8660254037844386,0.9428090415820634,0.9860132971832694,1.0,0.9860132971832694,0.9428090415820634,0.8660254037844386,0.7453559924999299,0.5527707983925667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23733211036908788,0.4050699108216521,0.5150787536377127,0.6,0.6694499722205705,0.7278708115918284,0.7777518622180685,0.8206518066482898,0.8576189154173505,0.8893932809299074,0.916515138991168,0.9393875555870627,0.9583148474999099,0.9735271449943327,0.9851965514038096,0.9934479228979263,0.9983660119803514,1.0,0.9983660119803514,0.9934479228979263,0.9851965514038096,0.9735271449943327,0.9583148474999099,0.9393875555870627,0.916515138991168,0.8893932809299074,0.8576189154173505,0.8206518066482898,0.7777518622180685,0.7278708115918284,0.6694499722205705,0.6,0.5150787536377127,0.4050699108216521,0.23733211036908788,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.19047619047619047,0.2857142857142857,0.38095238095238093,0.47619047619047616,0.5714285714285714,0.6666666666666666,0.7619047619047619,0.8571428571428571,1.0476190476190477,0.9523809523809523,0.8571428571428571,0.7619047619047619,0.6666666666666666,0.5714285714285714,0.47619047619047616,0.38095238095238093,0.2857142857142857,0.19047619047619047,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.6389710663783135,0.7882269819968922,0.8871201995900613,0.9514859136040755,0.9880948137434714,1.0,0.9880948137434714,0.9514859136040755,0.8871201995900613,0.7882269819968922,0.6389710663783135,0.3846153846153846,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696336996029822,0.45812284729085123,0.5797213274999454,0.6717910054524835,0.7453559924999299,0.8055023396641313,0.8550663985640886,0.8958064164776166,0.9288841632581076,0.9550960709798242,0.9749960430435691,0.9889651794680511,0.9972527420619451,1.0,0.9972527420619451,0.9889651794680511,0.9749960430435691,0.9550960709798242,0.9288841632581076,0.8958064164776166,0.8550663985640886,0.8055023396641313,0.7453559924999299,0.6717910054524835,0.5797213274999454,0.45812284729085123,0.2696336996029822,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.08695652173913043,0.17391304347826086,0.2608695652173913,0.34782608695652173,0.43478260869565216,0.5217391304347826,0.6086956521739131,0.6956521739130435,0.782608695652174,0.8695652173913043,1.0434782608695652,0.9565217391304348,0.8695652173913043,0.782608695652174,0.6956521739130435,0.6086956521739131,0.5217391304347826,0.43478260869565216,0.34782608695652173,0.2608695652173913,0.17391304347826086,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.23733211036908788,0.4050699108216521,0.5150787536377127,0.6,0.6694499722205705,0.7278708115918284,0.7777518622180685,0.8206518066482898,0.8576189154173505,0.8893932809299074,0.916515138991168,0.9393875555870627,0.9583148474999099,0.9735271449943327,0.9851965514038096,0.9934479228979263,0.9983660119803514,1.0,0.9983660119803514,0.9934479228979263,0.9851965514038096,0.9735271449943327,0.9583148474999099,0.9393875555870627,0.916515138991168,0.8893932809299074,0.8576189154173505,0.8206518066482898,0.7777518622180685,0.7278708115918284,0.6694499722205705,0.6,0.5150787536377127,0.4050699108216521,0.23733211036908788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711537444790451,0.5150787536377127,0.6185895741317419,0.6998542122237652,0.7659860924831149,0.8206518066482898,0.8660254037844386,0.9035079029052513,0.9340497736158586,0.9583148474999099,0.9767710236555245,0.989743318610787,0.9974457174120672,1.0,0.9974457174120672,0.989743318610787,0.9767710236555245,0.9583148474999099,0.9340497736158586,0.9035079029052513,0.8660254037844386,0.8206518066482898,0.7659860924831149,0.6998542122237652,0.6185895741317419,0.5150787536377127,0.3711537444790451,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3711537444790451,0.5150787536377127,0.6185895741317419,0.6998542122237652,0.7659860924831149,0.8206518066482898,0.8660254037844386,0.9035079029052513,0.9340497736158586,0.9583148474999099,0.9767710236555245,0.989743318610787,0.9974457174120672,1.0,0.9974457174120672,0.989743318610787,0.9767710236555245,0.9583148474999099,0.9340497736158586,0.9035079029052513,0.8660254037844386,0.8206518066482898,0.7659860924831149,0.6998542122237652,0.6185895741317419,0.5150787536377127,0.3711537444790451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.532938710021193,0.6389710663783135,0.7216024245882199,0.7882269819968922,0.8426500884694864,0.8871201995900613,0.9230769230769231,0.9514859136040755,0.9730085108210398,0.9880948137434714,0.9970370305242862,1.0,0.9970370305242862,0.9880948137434714,0.9730085108210398,0.9514859136040755,0.9230769230769231,0.8871201995900613,0.8426500884694864,0.7882269819968922,0.7216024245882199,0.6389710663783135,0.532938710021193,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.23091902014371712,0.39444647349530876,0.5020047465136949,0.5853083196677761,0.6536965741863688,0.7114835989777396,0.7610879913691202,0.8040256638185684,0.8413179684472097,0.8736881013645738,0.9016663414925555,0.9256510156510113,0.9459459459459459,0.962784493543615,0.9763455063885644,0.9867641223529019,0.9941391436621363,0.9985380109141171,1.0,0.9985380109141171,0.9941391436621363,0.9867641223529019,0.9763455063885644,0.962784493543615,0.9459459459459459,0.9256510156510113,0.9016663414925555,0.8736881013645738,0.8413179684472097,0.8040256638185684,0.7610879913691202,0.7114835989777396,0.6536965741863688,0.5853083196677761,0.5020047465136949,0.39444647349530876,0.23091902014371712,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.23091902014371712,0.39444647349530876,0.5020047465136949,0.5853083196677761,0.6536965741863688,0.7114835989777396,0.7610879913691202,0.8040256638185684,0.8413179684472097,0.8736881013645738,0.9016663414925555,0.9256510156510113,0.9459459459459459,0.962784493543615,0.9763455063885644,0.9867641223529019,0.9941391436621363,0.9985380109141171,1.0,0.9985380109141171,0.9941391436621363,0.9867641223529019,0.9763455063885644,0.962784493543615,0.9459459459459459,0.9256510156510113,0.9016663414925555,0.8736881013645738,0.8413179684472097,0.8040256638185684,0.7610879913691202,0.7114835989777396,0.6536965741863688,0.5853083196677761,0.5020047465136949,0.39444647349530876,0.23091902014371712,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.32014539633148525,0.4465937565388721,0.5393131982084,0.6137844099837158,0.6760648725613225,0.7292845505553168,0.7753115717187492,0.8153649149910351,0.850289180073869,0.8806947647727111,0.9070362073481099,0.929659038560826,0.9488292830168392,0.96475277788544,0.9775881905793005,0.9874559494365115,0.9944444014574307,0.9986139979479093,1.0,0.9986139979479093,0.9944444014574307,0.9874559494365115,0.9775881905793005,0.96475277788544,0.9488292830168392,0.929659038560826,0.9070362073481099,0.8806947647727111,0.850289180073869,0.8153649149910351,0.7753115717187492,0.7292845505553168,0.6760648725613225,0.6137844099837158,0.5393131982084,0.4465937565388721,0.32014539633148525,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.12121212121212122,0.18181818181818182,0.24242424242424243,0.30303030303030304,0.36363636363636365,0.42424242424242425,0.48484848484848486,0.5454545454545454,0.6060606060606061,0.6666666666666666,0.7272727272727273,0.7878787878787878,0.8484848484848485,0.9090909090909091,1.0303030303030303,0.9696969696969697,0.9090909090909091,0.8484848484848485,0.7878787878787878,0.7272727272727273,0.6666666666666666,0.6060606060606061,0.5454545454545454,0.48484848484848486,0.42424242424242425,0.36363636363636365,0.30303030303030304,0.24242424242424243,0.18181818181818182,0.12121212121212122,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41659779045053086,0.5749595745760689,0.6863485850246136,0.7713892158398701,0.8381404052084444,0.8907235428302466,0.9315409787235999,0.9620913858416693,0.9833321660356334,0.9958591954639384,1.0,0.9958591954639384,0.9833321660356334,0.9620913858416693,0.9315409787235999,0.8907235428302466,0.8381404052084444,0.7713892158398701,0.6863485850246136,0.5749595745760689,0.41659779045053086,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.631578947368421,0.7368421052631579,0.8421052631578947,1.0526315789473684,0.9473684210526315,0.8421052631578947,0.7368421052631579,0.631578947368421,0.5263157894736842,0.42105263157894735,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.06666666666666667,0.13333333333333333,0.2,0.26666666666666666,0.3333333333333333,0.4,0.4666666666666667,0.5333333333333333,0.6,0.6666666666666666,0.7333333333333333,0.8,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,0.8,0.7333333333333333,0.6666666666666666,0.6,0.5333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.26666666666666666,0.2,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049106779729927,0.5150787536377127,0.6476890718445449,0.7453559924999299,0.8206518066482898,0.8793421577437804,0.9245946589975047,0.9583148474999099,0.9816918156232526,0.9954545219222319,1.0,0.9954545219222319,0.9816918156232526,0.9583148474999099,0.9245946589975047,0.8793421577437804,0.8206518066482898,0.7453559924999299,0.6476890718445449,0.5150787536377127,0.3049106779729927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.4444444444444444,0.5,0.5555555555555556,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.8888888888888888,0.9444444444444444,1.0,0.9444444444444444,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.6111111111111112,0.5555555555555556,0.5,0.4444444444444444,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35901098714230034,0.4988876515698589,0.6,0.679869268479038,0.7453559924999299,0.8,0.8459051693633013,0.8844332774281066,0.916515138991168,0.9428090415820634,0.9637888196533974,0.9797958971132712,0.9910712498212337,0.9977753031397177,1.0,0.9977753031397177,0.9910712498212337,0.9797958971132712,0.9637888196533974,0.9428090415820634,0.916515138991168,0.8844332774281066,0.8459051693633013,0.8,0.7453559924999299,0.679869268479038,0.6,0.4988876515698589,0.35901098714230034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.10810810810810811,0.16216216216216217,0.21621621621621623,0.2702702702702703,0.32432432432432434,0.3783783783783784,0.43243243243243246,0.4864864864864865,0.5405405405405406,0.5945945945945946,0.6486486486486487,0.7027027027027027,0.7567567567567568,0.8108108108108109,0.8648648648648649,0.918918918918919,1.027027027027027,0.972972972972973,0.918918918918919,0.8648648648648649,0.8108108108108109,0.7567567567567568,0.7027027027027027,0.6486486486486487,0.5945945945945946,0.5405405405405406,0.4864864864864865,0.43243243243243246,0.3783783783783784,0.32432432432432434,0.2702702702702703,0.21621621621621623,0.16216216216216217,0.10810810810810811,0.05405405405405406,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.12903225806451613,0.1935483870967742,0.25806451612903225,0.3225806451612903,0.3870967741935484,0.45161290322580644,0.5161290322580645,0.5806451612903226,0.6451612903225806,0.7096774193548387,0.7741935483870968,0.8387096774193549,0.9032258064516129,1.032258064516129,0.967741935483871,0.9032258064516129,0.8387096774193549,0.7741935483870968,0.7096774193548387,0.6451612903225806,0.5806451612903226,0.5161290322580645,0.45161290322580644,0.3870967741935484,0.3225806451612903,0.25806451612903225,0.1935483870967742,0.12903225806451613,0.06451612903225806,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286710990610898,0.45812284729085123,0.5527707983925667,0.6285393610547089,0.6916610887771518,0.7453559924999299,0.7915448249319449,0.8314794192830981,0.8660254037844386,0.8958064164776166,0.9212846639876111,0.9428090415820634,0.9606453592105879,0.9749960430435691,0.9860132971832694,0.9938079899999065,0.9984555975339683,1.0,0.9984555975339683,0.9938079899999065,0.9860132971832694,0.9749960430435691,0.9606453592105879,0.9428090415820634,0.9212846639876111,0.8958064164776166,0.8660254037844386,0.8314794192830981,0.7915448249319449,0.7453559924999299,0.6916610887771518,0.6285393610547089,0.5527707983925667,0.45812284729085123,0.3286710990610898,0.0,0.0,0.0,0,0,0,0,0,0
